# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1
2.7995168578e+00	8.9111389237e-01	1.576763968292e-03	1.591976986699e-03	2.392495290553e-03	4.739345219409e-03	5.076499998467e-03	5.596585129116e-03	173.02984534	174.69928115	262.54601097	520.08302247	557.08148289	614.15422905
2.8034487635e+00	8.9236545682e-01	1.577379928248e-03	1.592546867062e-03	2.393281957779e-03	4.739330067600e-03	5.076464929403e-03	5.597037618862e-03	173.09743914	174.76181829	262.63233772	520.08135975	557.07763451	614.20388406
2.8073806692e+00	8.9361702128e-01	1.577988907422e-03	1.593110253272e-03	2.394059625406e-03	4.739315048628e-03	5.076430236683e-03	5.597485041159e-03	173.16426688	174.82364278	262.71767687	520.07971161	557.07382742	614.25298299
2.8113125749e+00	8.9486858573e-01	1.578590900997e-03	1.593667142089e-03	2.394828290130e-03	4.739300163911e-03	5.076395921296e-03	5.597927390309e-03	173.23032804	174.88475426	262.80202808	520.07807820	557.07006174	614.30152519
2.8152444806e+00	8.9612015019e-01	1.579185904208e-03	1.594217530310e-03	2.395587948686e-03	4.739285414852e-03	5.076361984221e-03	5.598364660685e-03	173.29562209	174.94515239	262.88539097	520.07645968	557.06633758	614.34951007
2.8191763863e+00	8.9737171464e-01	1.579773912344e-03	1.594761414766e-03	2.396338597847e-03	4.739270802841e-03	5.076328426427e-03	5.598796846722e-03	173.36014852	175.00483681	262.96776519	520.07485619	557.06265504	614.39693701
2.8231082920e+00	8.9862327910e-01	1.580354920745e-03	1.595298792324e-03	2.397080234425e-03	4.739256329256e-03	5.076295248872e-03	5.599223942923e-03	173.42390683	175.06380718	263.04915040	520.07326790	557.05901422	614.44380540
2.8270401977e+00	8.9987484355e-01	1.580928924802e-03	1.595829659886e-03	2.397812855269e-03	4.739241995460e-03	5.076262452503e-03	5.599645943855e-03	173.48689649	175.12206316	263.12954624	520.07169495	557.05541523	614.49011465
2.8309721034e+00	9.0112640801e-01	1.581495919962e-03	1.596354014393e-03	2.398536457269e-03	4.739227802803e-03	5.076230038259e-03	5.600062844154e-03	173.54911702	175.17960442	263.20895239	520.07013748	557.05185818	614.53586417
2.8349040091e+00	9.0237797247e-01	1.582055901722e-03	1.596871852818e-03	2.399251037351e-03	4.739213752622e-03	5.076198007068e-03	5.600474638519e-03	173.61056791	175.23643062	263.28736849	520.06859565	557.04834316	614.58105338
2.8388359148e+00	9.0362953692e-01	1.582608865633e-03	1.597383172172e-03	2.399956592481e-03	4.739199846238e-03	5.076166359845e-03	5.600881321717e-03	173.67124869	175.29254143	263.36479421	520.06706961	557.04487028	614.62568170
2.8427678205e+00	9.0488110138e-01	1.583154807301e-03	1.597887969503e-03	2.400653119662e-03	4.739186084960e-03	5.076135097498e-03	5.601282888579e-03	173.73115886	175.34793653	263.44122923	520.06555948	557.04143964	614.66974857
2.8466997262e+00	9.0613266583e-01	1.583693722381e-03	1.598386241893e-03	2.401340615937e-03	4.739172470083e-03	5.076104220923e-03	5.601679334004e-03	173.79029796	175.40261561	263.51667323	520.06406542	557.03805133	614.71325342
2.8506316319e+00	9.0738423029e-01	1.584225606585e-03	1.598877986463e-03	2.402019078386e-03	4.739159002886e-03	5.076073731006e-03	5.602070652956e-03	173.84866550	175.45657834	263.59112588	520.06258757	557.03470544	614.75619572
2.8545635376e+00	9.0863579474e-01	1.584750455678e-03	1.599363200366e-03	2.402688504130e-03	4.739145684636e-03	5.076043628621e-03	5.602456840465e-03	173.90626103	175.50982441	263.66458686	520.06112606	557.03140209	614.79857490
2.8584954433e+00	9.0988735920e-01	1.585268265478e-03	1.599841880797e-03	2.403348890325e-03	4.739132516585e-03	5.076013914634e-03	5.602837891628e-03	173.96308409	175.56235351	263.73705587	520.05968103	557.02814136	614.84039043
2.8624273490e+00	9.1113892365e-01	1.585779031855e-03	1.600314024982e-03	2.404000234168e-03	4.739119499969e-03	5.075984589897e-03	5.603213801607e-03	174.01913422	175.61416535	263.80853260	520.05825262	557.02492334	614.88164178
2.8663592547e+00	9.1239048811e-01	1.586282750737e-03	1.600779630187e-03	2.404642532894e-03	4.739106636012e-03	5.075955655254e-03	5.603584565632e-03	174.07441098	175.66525961	263.87901673	520.05684097	557.02174813	614.92232843
2.8702911604e+00	9.1364205257e-01	1.586779418102e-03	1.601238693713e-03	2.405275783775e-03	4.739093925921e-03	5.075927111537e-03	5.603950178996e-03	174.12891392	175.71563601	263.94850799	520.05544619	557.01861582	614.96244986
2.8742230661e+00	9.1489361702e-01	1.587269029985e-03	1.601691212899e-03	2.405899984125e-03	4.739081370889e-03	5.075898959569e-03	5.604310637062e-03	174.18264262	175.76529425	264.01700606	520.05406844	557.01552650	615.00200556
2.8781549717e+00	9.1614518148e-01	1.587751582474e-03	1.602137185119e-03	2.406515131293e-03	4.739068972096e-03	5.075871200159e-03	5.604665935256e-03	174.23559663	175.81423405	264.08451066	520.05270783	557.01248025	615.04099503
2.8820868774e+00	9.1739674593e-01	1.588227071712e-03	1.602576607785e-03	2.407121222668e-03	4.739056730703e-03	5.075843834107e-03	5.605016069073e-03	174.28777554	175.86245511	264.15102150	520.05136449	557.00947717	615.07941777
2.8860187831e+00	9.1864831039e-01	1.588695493896e-03	1.603009478345e-03	2.407718255677e-03	4.739044647860e-03	5.075816862202e-03	5.605361034072e-03	174.33917894	175.90995717	264.21653830	520.05003855	557.00651735	615.11727331
2.8899506888e+00	9.1989987484e-01	1.589156845278e-03	1.603435794285e-03	2.408306227787e-03	4.739032724700e-03	5.075790285223e-03	5.605700825879e-03	174.38980640	175.95673993	264.28106078	520.04873014	557.00360086	615.15456115
2.8938825945e+00	9.2115143930e-01	1.589611122164e-03	1.603855553127e-03	2.408885136501e-03	4.739020962341e-03	5.075764103936e-03	5.606035440188e-03	174.43965752	176.00280314	264.34458867	520.04743937	557.00072780	615.19128082
2.8978145002e+00	9.2240300375e-01	1.590058320916e-03	1.604268752430e-03	2.409454979364e-03	4.739009361885e-03	5.075738319097e-03	5.606364872756e-03	174.48873191	176.04814652	264.40712169	520.04616636	556.99789824	615.22743187
2.9017464059e+00	9.2365456821e-01	1.590498437950e-03	1.604675389790e-03	2.410015753956e-03	4.738997924419e-03	5.075712931452e-03	5.606689119410e-03	174.53702918	176.09276982	264.46865959	520.04491125	556.99511227	615.26301383
2.9056783116e+00	9.2490613267e-01	1.590931469738e-03	1.605075462841e-03	2.410567457897e-03	4.738986651016e-03	5.075687941733e-03	5.607008176040e-03	174.58454892	176.13667276	264.52920210	520.04367413	556.99236996	615.29802624
2.9096102173e+00	9.2615769712e-01	1.591357412808e-03	1.605468969254e-03	2.411110088848e-03	4.738975542731e-03	5.075663350664e-03	5.607322038605e-03	174.63129077	176.17985510	264.58874896	520.04245514	556.98967141	615.33246868
2.9135421230e+00	9.2740926158e-01	1.591776263740e-03	1.605855906737e-03	2.411643644503e-03	4.738964600605e-03	5.075639158955e-03	5.607630703130e-03	174.67725435	176.22231658	264.64729993	520.04125438	556.98701667	615.36634070
2.9174740287e+00	9.2866082603e-01	1.592188019174e-03	1.606236273034e-03	2.412168122601e-03	4.738953825662e-03	5.075615367308e-03	5.607934165705e-03	174.72243928	176.26405695	264.70485475	520.04007197	556.98440584	615.39964186
2.9214059344e+00	9.2991239049e-01	1.592592675801e-03	1.606610065928e-03	2.412683520915e-03	4.738943218912e-03	5.075591976410e-03	5.608232422487e-03	174.76684522	176.30507598	264.76141317	520.03890801	556.98183899	615.43237176
2.9253378401e+00	9.3116395494e-01	1.592990230371e-03	1.606977283240e-03	2.413189837258e-03	4.738932781346e-03	5.075568986940e-03	5.608525469702e-03	174.81047179	176.34537342	264.81697497	520.03776262	556.97931618	615.46452998
2.9292697458e+00	9.3241551940e-01	1.593380679688e-03	1.607337922826e-03	2.413687069482e-03	4.738922513942e-03	5.075546399565e-03	5.608813303638e-03	174.85331865	176.38494904	264.87153990	520.03663590	556.97683751	615.49611610
2.9332016515e+00	9.3366708385e-01	1.593764020612e-03	1.607691982583e-03	2.414175215477e-03	4.738912417660e-03	5.075524214937e-03	5.609095920653e-03	174.89538545	176.42380261	264.92510773	520.03552797	556.97440303	615.52712973
2.9371335572e+00	9.3491864831e-01	1.594140250061e-03	1.608039460441e-03	2.414654273173e-03	4.738902493445e-03	5.075502433703e-03	5.609373317170e-03	174.93667186	176.46193390	264.97767824	520.03443891	556.97201281	615.55757048
2.9410654629e+00	9.3617021277e-01	1.594509365005e-03	1.608380354373e-03	2.415124240536e-03	4.738892742226e-03	5.075481056492e-03	5.609645489679e-03	174.97717755	176.49934268	265.02925119	520.03336884	556.96966693	615.58743796
2.9449973686e+00	9.3742177722e-01	1.594871362475e-03	1.608714662385e-03	2.415585115573e-03	4.738883164913e-03	5.075460083927e-03	5.609912434738e-03	175.01690218	176.53602875	265.07982638	520.03231785	556.96736546	615.61673180
2.9489292743e+00	9.3867334168e-01	1.595226239553e-03	1.609042382523e-03	2.416036896329e-03	4.738873762402e-03	5.075439516616e-03	5.610174148968e-03	175.05584543	176.57199188	265.12940359	520.03128604	556.96510846	615.64545162
2.9528611800e+00	9.3992490613e-01	1.595573993382e-03	1.609363512872e-03	2.416479580886e-03	4.738864535573e-03	5.075419355157e-03	5.610430629060e-03	175.09400701	176.60723186	265.17798261	520.03027351	556.96289599	615.67359705
2.9567930857e+00	9.4117647059e-01	1.595914621158e-03	1.609678051551e-03	2.416913167368e-03	4.738855485288e-03	5.075399600136e-03	5.610681871769e-03	175.13138658	176.64174849	265.22556322	520.02928036	556.96072813	615.70116775
2.9607249914e+00	9.4242803504e-01	1.596248120135e-03	1.609985996721e-03	2.417337653934e-03	4.738846612393e-03	5.075380252127e-03	5.610927873920e-03	175.16798387	176.67554157	265.27214524	520.02830667	556.95860493	615.72816337
2.9646568971e+00	9.4367959950e-01	1.596574487625e-03	1.610287346579e-03	2.417753038785e-03	4.738837917716e-03	5.075361311693e-03	5.611168632402e-03	175.20379856	176.70861089	265.31772846	520.02735254	556.95652646	615.75458356
2.9685888028e+00	9.4493116395e-01	1.596893720993e-03	1.610582099360e-03	2.418159320158e-03	4.738829402070e-03	5.075342779385e-03	5.611404144171e-03	175.23883037	176.74095627	265.36231269	520.02641806	556.95449277	615.78042799
2.9725207085e+00	9.4618272841e-01	1.597205817663e-03	1.610870253337e-03	2.418556496329e-03	4.738821066250e-03	5.075324655743e-03	5.611634406249e-03	175.27307902	176.77257751	265.40589773	520.02550331	556.95250393	615.80569633
2.9764526142e+00	9.4743429287e-01	1.597510775116e-03	1.611151806822e-03	2.418944565614e-03	4.738812911035e-03	5.075306941294e-03	5.611859415727e-03	175.30654423	176.80347444	265.44848341	520.02460838	556.95056000	615.83038827
2.9803845199e+00	9.4868585732e-01	1.597808590889e-03	1.611426758164e-03	2.419323526368e-03	4.738804937187e-03	5.075289636555e-03	5.612079169762e-03	175.33922574	176.83364686	265.49006955	520.02373335	556.94866102	615.85450348
2.9843164256e+00	9.4993742178e-01	1.598099262577e-03	1.611695105751e-03	2.419693376981e-03	4.738797145449e-03	5.075272742029e-03	5.612293665576e-03	175.37112327	176.86309460	265.53065596	520.02287830	556.94680706	615.87804168
2.9882483313e+00	9.5118898623e-01	1.598382787831e-03	1.611956848008e-03	2.420054115887e-03	4.738789536550e-03	5.075256258209e-03	5.612502900458e-03	175.40223657	176.89181750	265.57024248	520.02204332	556.94499817	615.90100255
2.9921802370e+00	9.5244055069e-01	1.598659164359e-03	1.612211983401e-03	2.420405741555e-03	4.738782111199e-03	5.075240185576e-03	5.612706871767e-03	175.43256539	176.91981537	265.60882894	520.02122848	556.94323441	615.92338582
2.9961121427e+00	9.5369211514e-01	1.598928389927e-03	1.612460510431e-03	2.420748252493e-03	4.738774870090e-03	5.075224524599e-03	5.612905576924e-03	175.46210948	176.94708806	265.64641517	520.02043386	556.94151581	615.94519119
3.0000440484e+00	9.5494367960e-01	1.599190462358e-03	1.612702427640e-03	2.421081647249e-03	4.738767813898e-03	5.075209275734e-03	5.613099013421e-03	175.49086860	176.97363540	265.68300102	520.01965954	556.93984244	615.96641839
3.0039759541e+00	9.5619524406e-01	1.599445379532e-03	1.612937733606e-03	2.421405924410e-03	4.738760943282e-03	5.075194439427e-03	5.613287178814e-03	175.51884253	176.99945725	265.71858632	520.01890557	556.93821435	615.98706715
3.0079078598e+00	9.5744680851e-01	1.599693139385e-03	1.613166426948e-03	2.421721082598e-03	4.738754258883e-03	5.075180016111e-03	5.613470070726e-03	175.54603103	177.02455344	265.75317093	520.01817205	556.93663157	616.00713722
3.0118397655e+00	9.5869837297e-01	1.599933739914e-03	1.613388506322e-03	2.422027120479e-03	4.738747761324e-03	5.075166006206e-03	5.613647686849e-03	175.57243389	177.04892384	265.78675471	520.01745902	556.93509416	616.02662834
3.0157716712e+00	9.5994993742e-01	1.600167179170e-03	1.613603970422e-03	2.422324036754e-03	4.738741451211e-03	5.075152410122e-03	5.613820024940e-03	175.59805088	177.07256829	265.81933750	520.01676657	556.93360216	616.04554026
3.0197035769e+00	9.6120150188e-01	1.600393455263e-03	1.613812817981e-03	2.422611830165e-03	4.738735329134e-03	5.075139228256e-03	5.613987082823e-03	175.62288182	177.09548666	265.85091918	520.01609475	556.93215562	616.06387274
3.0236354826e+00	9.6245306633e-01	1.600612566361e-03	1.614015047773e-03	2.422890499490e-03	4.738729395662e-03	5.075126460994e-03	5.614148858389e-03	175.64692648	177.11767881	265.88149960	520.01544362	556.93075458	616.08162556
3.0275673883e+00	9.6370463079e-01	1.600824510688e-03	1.614210658606e-03	2.423160043547e-03	4.738723651349e-03	5.075114108708e-03	5.614305349595e-03	175.67018468	177.13914462	265.91107865	520.01481326	556.92939907	616.09879848
3.0314992940e+00	9.6495619524e-01	1.601029286528e-03	1.614399649331e-03	2.423420461195e-03	4.738718096731e-03	5.075102171761e-03	5.614456554467e-03	175.69265623	177.15988396	265.93965618	520.01420371	556.92808914	616.11539130
3.0354311997e+00	9.6620775970e-01	1.601226892221e-03	1.614582018835e-03	2.423671751328e-03	4.738712732326e-03	5.075090650500e-03	5.614602471097e-03	175.71434095	177.17989670	265.96723208	520.01361503	556.92682483	616.13140380
3.0393631054e+00	9.6745932416e-01	1.601417326165e-03	1.614757766045e-03	2.423913912881e-03	4.738707558633e-03	5.075079545263e-03	5.614743097642e-03	175.73523866	177.19918272	265.99380624	520.01304729	556.92560617	616.14683578
3.0432950111e+00	9.6871088861e-01	1.601600586816e-03	1.614926889926e-03	2.424146944827e-03	4.738702576136e-03	5.075068856374e-03	5.614878432328e-03	175.75534919	177.21774192	266.01937854	520.01250052	556.92443320	616.16168704
3.0472269168e+00	9.6996245307e-01	1.601776672689e-03	1.615089389482e-03	2.424370846179e-03	4.738697785298e-03	5.075058584148e-03	5.615008473447e-03	175.77467238	177.23557419	266.04394888	520.01197479	556.92330595	616.17595741
3.0511588225e+00	9.7121401752e-01	1.601945582355e-03	1.615245263756e-03	2.424585615985e-03	4.738693186565e-03	5.075048728883e-03	5.615133219359e-03	175.79320808	177.25267941	266.06751714	520.01147013	556.92222446	616.18964669
3.0550907282e+00	9.7246558198e-01	1.602107314444e-03	1.615394511830e-03	2.424791253337e-03	4.738688780367e-03	5.075039290870e-03	5.615252668490e-03	175.81095612	177.26905750	266.09008323	520.01098661	556.92118876	616.20275472
3.0590226339e+00	9.7371714643e-01	1.602261867644e-03	1.615537132826e-03	2.424987757361e-03	4.738684567114e-03	5.075030270383e-03	5.615366819332e-03	175.82791637	177.28470834	266.11164705	520.01052426	556.92019888	616.21528132
3.0629545396e+00	9.7496871089e-01	1.602409240701e-03	1.615673125901e-03	2.425175127225e-03	4.738680547199e-03	5.075021667688e-03	5.615475670446e-03	175.84408870	177.29963186	266.13220852	520.01008312	556.91925484	616.22722635
3.0668864453e+00	9.7622027534e-01	1.602549432419e-03	1.615802490255e-03	2.425353362134e-03	4.738676720996e-03	5.075013483036e-03	5.615579220458e-03	175.85947296	177.31382795	266.15176754	520.00966325	556.91835668	616.23858965
3.0708183510e+00	9.7747183980e-01	1.602682441661e-03	1.615925225125e-03	2.425522461333e-03	4.738673088862e-03	5.075005716667e-03	5.615677468063e-03	175.87406904	177.32729655	266.17032403	520.00926467	556.91750442	616.24937108
3.0747502567e+00	9.7872340426e-01	1.602808267346e-03	1.616041329788e-03	2.425682424104e-03	4.738669651135e-03	5.074998368809e-03	5.615770412020e-03	175.88787681	177.34003756	266.18787792	520.00888742	556.91669808	616.25957050
3.0786821624e+00	9.7997496871e-01	1.602926908453e-03	1.616150803559e-03	2.425833249769e-03	4.738666408135e-03	5.074991439676e-03	5.615858051159e-03	175.90089617	177.35205092	266.20442912	520.00853154	556.91593770	616.26918778
3.0826140681e+00	9.8122653317e-01	1.603038364019e-03	1.616253645793e-03	2.425974937689e-03	4.738663360164e-03	5.074984929472e-03	5.615940384372e-03	175.91312700	177.36333655	266.21997757	520.00819706	556.91522329	616.27822281
3.0865459738e+00	9.8247809762e-01	1.603142633139e-03	1.616349855882e-03	2.426107487263e-03	4.738660507507e-03	5.074978838388e-03	5.616017410623e-03	175.92456922	177.37389439	266.23452321	520.00788402	556.91455487	616.28667546
3.0904778795e+00	9.8372966208e-01	1.603239714966e-03	1.616439433260e-03	2.426230897929e-03	4.738657850429e-03	5.074973166603e-03	5.616089128939e-03	175.93522271	177.38372437	266.24806596	520.00759244	556.91393246	616.29454564
3.0944097852e+00	9.8498122653e-01	1.603329608711e-03	1.616522377397e-03	2.426345169164e-03	4.738655389177e-03	5.074967914282e-03	5.616155538417e-03	175.94508741	177.39282644	266.26060578	520.00732235	556.91335608	616.30183324
3.0983416909e+00	9.8623279099e-01	1.603412313644e-03	1.616598687805e-03	2.426450300483e-03	4.738653123981e-03	5.074963081579e-03	5.616216638218e-03	175.95416323	177.40120053	266.27214261	520.00707377	556.91282576	616.30853817
3.1022735966e+00	9.8748435544e-01	1.603487829094e-03	1.616668364033e-03	2.426546291441e-03	4.738651055052e-03	5.074958668637e-03	5.616272427573e-03	175.96245009	177.40884662	266.28267640	520.00684673	556.91234149	616.31466034
3.1062055023e+00	9.8873591990e-01	1.603556154447e-03	1.616731405671e-03	2.426633141629e-03	4.738649182582e-03	5.074954675585e-03	5.616322905777e-03	175.96994793	177.41576464	266.29220711	520.00664125	556.91190331	616.32019968
3.1101374080e+00	9.8998748436e-01	1.603617289148e-03	1.616787812345e-03	2.426710850682e-03	4.738647506746e-03	5.074951102540e-03	5.616368072195e-03	175.97665669	177.42195455	266.30073469	520.00645735	556.91151121	616.32515612
3.1140693137e+00	9.9123904881e-01	1.603671232700e-03	1.616837583723e-03	2.426779418268e-03	4.738646027700e-03	5.074947949606e-03	5.616407926257e-03	175.98257631	177.42741633	266.30825911	520.00629505	556.91116521	616.32952960
3.1180012194e+00	9.9249061327e-01	1.603717984665e-03	1.616880719512e-03	2.426838844097e-03	4.738644745581e-03	5.074945216876e-03	5.616442467460e-03	175.98770675	177.43214994	266.31478034	520.00615435	556.91086533	616.33332006
3.1219331251e+00	9.9374217772e-01	1.603757544663e-03	1.616917219457e-03	2.426889127917e-03	4.738643660509e-03	5.074942904431e-03	5.616471695368e-03	175.99204796	177.43615534	266.32029835	520.00603528	556.91061157	616.33652745
3.1258650308e+00	9.9499374218e-01	1.603789912373e-03	1.616947083342e-03	2.426930269515e-03	4.738642772585e-03	5.074941012337e-03	5.616495609614e-03	175.99559990	177.43943253	266.32481312	520.00593784	556.91040394	616.33915174
3.1297969365e+00	9.9624530663e-01	1.603815087530e-03	1.616970310990e-03	2.426962268717e-03	4.738642081892e-03	5.074939540651e-03	5.616514209896e-03	175.99836256	177.44198147	266.32832463	520.00586204	556.91024244	616.34119288
3.1337288422e+00	9.9749687109e-01	1.603833069932e-03	1.616986902266e-03	2.426985125386e-03	4.738641588494e-03	5.074938489417e-03	5.616527495979e-03	176.00033590	177.44380215	266.33083286	520.00580790	556.91012708	616.34265086
3.1376607479e+00	9.9874843554e-01	1.603843859432e-03	1.616996857071e-03	2.426998839427e-03	4.738641292437e-03	5.074937858663e-03	5.616535467696e-03	176.00151991	177.44489456	266.33233780	520.00577541	556.91005786	616.34352566
3.1415926536e+00	1.0000000000e+00	1.603847455941e-03	1.617000175345e-03	2.427003410780e-03	4.738641193748e-03	5.074937648410e-03	5.616538124946e-03	176.00191458	177.44525870	266.33283945	520.00576458	556.91003479	616.34381726
