# kx	kx_over_pi	mode0	mode1	mode2	mode3	mode4	mode5	mode6	mode7	mode8	mode9	mode10	mode11	mode12	mode13	mode14	mode15	mode16	mode17	mode18	mode19	mode20	mode21	mode22	mode23	mode0_cm1	mode1_cm1	mode2_cm1	mode3_cm1	mode4_cm1	mode5_cm1	mode6_cm1	mode7_cm1	mode8_cm1	mode9_cm1	mode10_cm1	mode11_cm1	mode12_cm1	mode13_cm1	mode14_cm1	mode15_cm1	mode16_cm1	mode17_cm1	mode18_cm1	mode19_cm1	mode20_cm1	mode21_cm1	mode22_cm1	mode23_cm1
2.0642504920e+00	6.5707133917e-01	3.040510343344e-04	3.807413904328e-04	6.781593890703e-04	7.307878802935e-04	7.891602301562e-04	1.288614876991e-03	1.348677265583e-03	1.385767033401e-03	1.551288432947e-03	1.560789337129e-03	2.111601785015e-03	2.346442299392e-03	4.731430316941e-03	4.733630068675e-03	4.739820204045e-03	4.741514570776e-03	4.871338533100e-03	5.081126014221e-03	5.084969216313e-03	5.100710311131e-03	5.119953135314e-03	5.138196684622e-03	5.499107396056e-03	5.512496055079e-03	33.36574434	41.78153816	74.41939096	80.19470032	86.60032530	141.40913755	148.00022285	152.07035441	170.23422848	171.27683220	231.72151168	257.49227934	519.21446232	519.45585717	520.13514601	520.32108126	534.56761440	557.58912944	558.01087212	559.73825761	561.84991349	563.85191162	603.45728429	604.92651979
2.0681823977e+00	6.5832290363e-01	3.050018047237e-04	3.815418920536e-04	6.793598177880e-04	7.300946578076e-04	7.884661688442e-04	1.287607393482e-03	1.349142732174e-03	1.386184343333e-03	1.551028238721e-03	1.560573435691e-03	2.112159168915e-03	2.346149723668e-03	4.731441575145e-03	4.733626359254e-03	4.739828021549e-03	4.741517931607e-03	4.871721723802e-03	5.081127798978e-03	5.084960343373e-03	5.100745552903e-03	5.119924174248e-03	5.137672505684e-03	5.499213949451e-03	5.512521848323e-03	33.47007933	41.86938305	74.55112279	80.11862794	86.52416087	141.29857901	148.05130190	152.11614888	170.20567546	171.25313976	231.78267749	257.46017286	519.21569776	519.45545011	520.13600388	520.32145007	534.60966472	557.58932530	558.00989843	559.74212495	561.84673538	563.79438963	603.46897717	604.92935027
2.0721143034e+00	6.5957446809e-01	3.059510448334e-04	3.823421245903e-04	6.805600794067e-04	7.294012313894e-04	7.877719117598e-04	1.286599487879e-03	1.349607898714e-03	1.386601317670e-03	1.550767595470e-03	1.560357138125e-03	2.112716104412e-03	2.345856622819e-03	4.731452764820e-03	4.733622662553e-03	4.739835833227e-03	4.741521268037e-03	4.872105540640e-03	5.081129614590e-03	5.084951465134e-03	5.100780780432e-03	5.119895174145e-03	5.137148268553e-03	5.499320095141e-03	5.512547575312e-03	33.57424639	41.95719842	74.68283627	80.04253319	86.44797497	141.18797416	148.10234803	152.16190652	170.17707317	171.22940384	231.84379410	257.42800876	519.21692569	519.45504444	520.13686111	520.32181620	534.65178375	557.58952454	558.00892416	559.74599073	561.84355298	563.73686125	603.48062532	604.93217348
2.0760462091e+00	6.6082603254e-01	3.068987688964e-04	3.831420890648e-04	6.817601723060e-04	7.287076008592e-04	7.870774590044e-04	1.285591160241e-03	1.350072764943e-03	1.387017956279e-03	1.550506503437e-03	1.560140444514e-03	2.113272591405e-03	2.345562997000e-03	4.731463886320e-03	4.733618978539e-03	4.739843638992e-03	4.741524580040e-03	4.872489982239e-03	5.081131461001e-03	5.084942581656e-03	5.100815992327e-03	5.119866135089e-03	5.136623975657e-03	5.499425833620e-03	5.512573235442e-03	33.67824708	42.04498438	74.81453125	79.96641604	86.37176758	141.07732299	148.15336120	152.20762732	170.14842163	171.20562447	231.90486148	257.39578705	519.21814613	519.45464017	520.13771769	520.32217965	534.69397134	557.58972716	558.00794931	559.74985478	561.84036631	563.67932676	603.49222877	604.93498936
2.0799781148e+00	6.6207759700e-01	3.078449909437e-04	3.839417864883e-04	6.829600948767e-04	7.280137660359e-04	7.863828106789e-04	1.284582410624e-03	1.350537330602e-03	1.387434259027e-03	1.550244962864e-03	1.559923354937e-03	2.113828629794e-03	2.345268846365e-03	4.731474939996e-03	4.733615307181e-03	4.739851438759e-03	4.741527867592e-03	4.872875047224e-03	5.081133338155e-03	5.084933693001e-03	5.100851187115e-03	5.119837057167e-03	5.136099629512e-03	5.499531165384e-03	5.512598828110e-03	33.78208295	42.13274103	74.94620753	79.89027646	86.29553874	140.96662551	148.20434139	152.25331127	170.11972087	171.18180164	231.96587964	257.36350775	519.21935913	519.45423728	520.13857362	520.32254042	534.73622734	557.58993315	558.00697389	559.75371697	561.83717538	563.62178642	603.50378760	604.93779783
2.0839100205e+00	6.6332916145e-01	3.087897248079e-04	3.847412178613e-04	6.841598455212e-04	7.273197267373e-04	7.856879668843e-04	1.283573239089e-03	1.351001595428e-03	1.387850225782e-03	1.549982973996e-03	1.559705869477e-03	2.114384219478e-03	2.344974171070e-03	4.731485926201e-03	4.733611648448e-03	4.739859232444e-03	4.741531130670e-03	4.873260734220e-03	5.081135245994e-03	5.084924799229e-03	5.100886363231e-03	5.119807940463e-03	5.135575232723e-03	5.499636090930e-03	5.512624352712e-03	33.88575551	42.22046848	75.07786494	79.81411445	86.21928845	140.85588174	148.25528856	152.29895835	170.09097092	171.15793537	232.02684857	257.33117088	519.22056473	519.45383578	520.13942888	520.32289850	534.77855159	557.59014251	558.00599791	559.75757710	561.83398019	563.56424052	603.51530185	604.94059883
2.0878419262e+00	6.6458072591e-01	3.097329841271e-04	3.855403841740e-04	6.853594226531e-04	7.266254827801e-04	7.849929277215e-04	1.282563645692e-03	1.351465559162e-03	1.388265856411e-03	1.549720537075e-03	1.559487988216e-03	2.114939360355e-03	2.344678971270e-03	4.731496845283e-03	4.733608002306e-03	4.739867019961e-03	4.741534369248e-03	4.873647041852e-03	5.081137184460e-03	5.084915900403e-03	5.100921519015e-03	5.119778785064e-03	5.135050787990e-03	5.499740610756e-03	5.512649808642e-03	33.98926626	42.30816685	75.20950332	79.73792999	86.14301672	140.74509167	148.30620270	152.34456854	170.06217180	171.13402566	232.08776824	257.29877644	519.22176296	519.45343566	520.14028346	520.32325389	534.82094395	557.59035523	558.00502138	559.76143500	561.83078076	563.50668936	603.52677157	604.94339229
2.0917738319e+00	6.6583229036e-01	3.106747823481e-04	3.863392864062e-04	6.865588246970e-04	7.259310339797e-04	7.842976932910e-04	1.281553630495e-03	1.351929221543e-03	1.388681150781e-03	1.549457652346e-03	1.559269711236e-03	2.115494052325e-03	2.344383247120e-03	4.731507697592e-03	4.733604368723e-03	4.739874801224e-03	4.741537583303e-03	4.874033968745e-03	5.081139153497e-03	5.084906996583e-03	5.100956652700e-03	5.119749591056e-03	5.134526298124e-03	5.499844725362e-03	5.512675195296e-03	34.09261666	42.39583623	75.34112248	79.66172304	86.06672356	140.63425531	148.35708376	152.39014182	170.03332353	171.11007253	232.14863864	257.26632447	519.22295386	519.45303692	520.14113735	520.32360660	534.86340427	557.59057131	558.00404430	559.76529048	561.82757709	563.44913325	603.53819683	604.94617816
2.0957057376e+00	6.6708385482e-01	3.116151327304e-04	3.871379255274e-04	6.877580500888e-04	7.252363801505e-04	7.836022636931e-04	1.280543193557e-03	1.352392582308e-03	1.389096108761e-03	1.549194320052e-03	1.559051038619e-03	2.116048295285e-03	2.344086998774e-03	4.731518483476e-03	4.733600747666e-03	4.739882576149e-03	4.741540772812e-03	4.874421513521e-03	5.081141153047e-03	5.084898087830e-03	5.100991762407e-03	5.119720358524e-03	5.134001766048e-03	5.499948435246e-03	5.512700512066e-03	34.19580819	42.48347675	75.47272226	79.58549359	85.99040898	140.52337268	148.40793173	152.43567820	170.00442615	171.08607599	232.20945978	257.23381497	519.22413748	519.45263956	520.14199055	520.32395660	534.90593240	557.59079074	558.00306667	559.76914332	561.82436919	563.39157251	603.54957767	604.94895635
2.0996376433e+00	6.6833541927e-01	3.125540483497e-04	3.879363024971e-04	6.889570972752e-04	7.245415211054e-04	7.829066390281e-04	1.279532334939e-03	1.352855641198e-03	1.389510730216e-03	1.548930540437e-03	1.558831970446e-03	2.116602089134e-03	2.343790226388e-03	4.731529203282e-03	4.733597139103e-03	4.739890344652e-03	4.741543937750e-03	4.874809674806e-03	5.081143183053e-03	5.084889174207e-03	5.101026846132e-03	5.119691087555e-03	5.133477194809e-03	5.500051740910e-03	5.512725758347e-03	34.29884227	42.57108849	75.60430247	79.50924163	85.91407300	140.41244376	148.45874657	152.48117765	169.97547969	171.06203604	232.27023163	257.20124797	519.22531384	519.45224356	520.14284305	520.32430392	534.94852817	557.59101350	558.00208852	559.77299332	561.82115707	563.33400747	603.56091416	604.95172681
2.1035695490e+00	6.6958698373e-01	3.134915421008e-04	3.887344182648e-04	6.901559647138e-04	7.238464566565e-04	7.822108193961e-04	1.278521054701e-03	1.353318397950e-03	1.389925015016e-03	1.548666313748e-03	1.558612506801e-03	2.117155433770e-03	2.343492930118e-03	4.731539857358e-03	4.733593543000e-03	4.739898106646e-03	4.741547078094e-03	4.875198451222e-03	5.081145243457e-03	5.084880255775e-03	5.101061901739e-03	5.119661778234e-03	5.132952587592e-03	5.500154642857e-03	5.512750933531e-03	34.40172032	42.65867157	75.73586297	79.43296712	85.83771562	140.30146859	148.50952825	152.52664015	169.94648416	171.03795268	232.33095418	257.16862347	519.22648299	519.45184894	520.14369483	520.32464853	534.99119145	557.59123961	558.00110983	559.77684022	561.81794074	563.27643848	603.57220634	604.95448947
2.1075014547e+00	6.7083854819e-01	3.144276267011e-04	3.895322737699e-04	6.913546508731e-04	7.231511866142e-04	7.815148048969e-04	1.277509352905e-03	1.353780852302e-03	1.390338963028e-03	1.548401640227e-03	1.558392647766e-03	2.117708329091e-03	2.343195110118e-03	4.731550446048e-03	4.733589959323e-03	4.739905862048e-03	4.741550193822e-03	4.875587841393e-03	5.081147334201e-03	5.084871332595e-03	5.101096926941e-03	5.119632430649e-03	5.132427947729e-03	5.500257141588e-03	5.512776037009e-03	34.50444373	42.74622609	75.86740357	79.35667005	85.76133685	140.19044715	148.56027675	152.57206569	169.91743960	171.01382594	232.39162743	257.13594150	519.22764496	519.45145567	520.14454589	520.32499044	535.03392209	557.59146904	558.00013063	559.78068380	561.81472022	563.21886591	603.58345428	604.95724426
2.1114333604e+00	6.7209011264e-01	3.153623146941e-04	3.903298699422e-04	6.925531542321e-04	7.224557107882e-04	7.808185956301e-04	1.276497229614e-03	1.354243003993e-03	1.390752574119e-03	1.548136520121e-03	1.558172393423e-03	2.118260774994e-03	2.342896766544e-03	4.731560969697e-03	4.733586388038e-03	4.739913610772e-03	4.741553284910e-03	4.875977843943e-03	5.081149455228e-03	5.084862404729e-03	5.101131919294e-03	5.119603044885e-03	5.131903278711e-03	5.500359237608e-03	5.512801068173e-03	34.60701388	42.83375216	75.99892411	79.28035040	85.68493672	140.07937945	148.61099204	152.61745426	169.88834603	170.98965582	232.45225136	257.10320208	519.22879980	519.45106377	520.14539621	520.32532965	535.07671992	557.59170179	557.99915091	559.78452376	561.81149550	563.16129014	603.59465802	604.95999111
2.1153652661e+00	6.7334167710e-01	3.162956184522e-04	3.911272077020e-04	6.937514732805e-04	7.217600289864e-04	7.801221916953e-04	1.275484684889e-03	1.354704852760e-03	1.391165848157e-03	1.547870953674e-03	1.557951743855e-03	2.118812771378e-03	2.342597899553e-03	4.731571428648e-03	4.733582829112e-03	4.739921352735e-03	4.741556351335e-03	4.876368457494e-03	5.081151606480e-03	5.084853472239e-03	5.101166876180e-03	5.119573621029e-03	5.131378584206e-03	5.500460931422e-03	5.512826026415e-03	34.70943213	42.92124986	76.13042443	79.20400815	85.60851522	139.96826551	148.66167408	152.66280584	169.85920348	170.96544233	232.51282596	257.07040522	519.22994754	519.45067322	520.14624579	520.32566615	535.11958480	557.59193787	557.99817068	559.78835984	561.80826661	563.10371158	603.60581763	604.96272996
2.1192971718e+00	6.7459324155e-01	3.172275501797e-04	3.919242879596e-04	6.949496065185e-04	7.210641410161e-04	7.794255931917e-04	1.274471718793e-03	1.355166398342e-03	1.391578785009e-03	1.547604941133e-03	1.557730699145e-03	2.119364318138e-03	2.342298509298e-03	4.731581823244e-03	4.733579282511e-03	4.739929087852e-03	4.741559393076e-03	4.876759680668e-03	5.081153787899e-03	5.084844535186e-03	5.101201794789e-03	5.119544159167e-03	5.130853868074e-03	5.500562223535e-03	5.512850911123e-03	34.81169982	43.00871931	76.26190435	79.12764327	85.53207237	139.85710533	148.71232286	152.70812043	169.83001198	170.94118548	232.57335122	257.03755094	519.23108821	519.45028403	520.14709462	520.32599994	535.16251658	557.59217725	557.99718995	559.79219171	561.80503354	563.04613064	603.61693315	604.96546074
2.1232290775e+00	6.7584480601e-01	3.181581219164e-04	3.927211116162e-04	6.961475524568e-04	7.203680466829e-04	7.787288002186e-04	1.273458331391e-03	1.355627640476e-03	1.391991384545e-03	1.547338482744e-03	1.557509259377e-03	2.119915415172e-03	2.341998595937e-03	4.731592153827e-03	4.733575748199e-03	4.739936816038e-03	4.741562410109e-03	4.877151512090e-03	5.081155999426e-03	5.084835593633e-03	5.101236672100e-03	5.119514659387e-03	5.130329134385e-03	5.500663114455e-03	5.512875721687e-03	34.91381826	43.09616060	76.39336373	79.05125575	85.45560818	139.74589892	148.76293833	152.75339799	169.80077155	170.91688527	232.63382713	257.00463925	519.23222186	519.44989618	520.14794269	520.32633102	535.20551511	557.59241994	557.99620873	559.79601905	561.80179631	562.98854777	603.62800465	604.96818339
2.1271609832e+00	6.7709637046e-01	3.190873455397e-04	3.935176795636e-04	6.973453096162e-04	7.196717457912e-04	7.780318128747e-04	1.272444522747e-03	1.356088578898e-03	1.392403646631e-03	1.547071578752e-03	1.557287424633e-03	2.120466062378e-03	2.341698159624e-03	4.731602420736e-03	4.733572226142e-03	4.739944537210e-03	4.741565402412e-03	4.877543950379e-03	5.081158241005e-03	5.084826647641e-03	5.101271504865e-03	5.119485121775e-03	5.129804387442e-03	5.500763604690e-03	5.512900457497e-03	35.01578877	43.18357383	76.52480238	78.97484556	85.37912266	139.63464628	148.81352048	152.79863853	169.77148222	170.89254172	232.69425368	256.97167017	519.23334853	519.44950968	520.14878999	520.32665939	535.24858023	557.59266592	557.99522702	559.79984151	561.79855494	562.93096345	603.63903218	604.97089783
2.1310928889e+00	6.7834793492e-01	3.200152327682e-04	3.943139926841e-04	6.985428765280e-04	7.189752381445e-04	7.773346312590e-04	1.271430292924e-03	1.356549213347e-03	1.392815571136e-03	1.546804229405e-03	1.557065194996e-03	2.121016259650e-03	2.341397200515e-03	4.731612624311e-03	4.733568716305e-03	4.739952251283e-03	4.741568369963e-03	4.877936994160e-03	5.081160512576e-03	5.084817697272e-03	5.101306289581e-03	5.119455546418e-03	5.129279631798e-03	5.500863694748e-03	5.512925117941e-03	35.11761262	43.27095909	76.65622016	78.89841268	85.30261582	139.52334742	148.86406926	152.84384202	169.74214402	170.86815484	232.75463085	256.93864373	519.23446824	519.44912452	520.14963652	520.32698504	535.29171180	557.59291520	557.99424483	559.80365869	561.79530942	562.87337817	603.65001579	604.97360400
2.1350247946e+00	6.7959949937e-01	3.209417951639e-04	3.951100518511e-04	6.997402517335e-04	7.182785235446e-04	7.766372554698e-04	1.270415641989e-03	1.357009543560e-03	1.393227157928e-03	1.546536434948e-03	1.556842570550e-03	2.121566006887e-03	2.341095718767e-03	4.731622764892e-03	4.733565218652e-03	4.739959958174e-03	4.741571312741e-03	4.878330642054e-03	5.081162814082e-03	5.084808742588e-03	5.101341022467e-03	5.119425933403e-03	5.128754872290e-03	5.500963385139e-03	5.512949702406e-03	35.21929109	43.35831649	76.78761690	78.82195709	85.22608767	139.41200235	148.91458466	152.88900845	169.71275698	170.84372463	232.81495864	256.90555993	519.23558104	519.44874070	520.15048225	520.32730797	535.33490967	557.59316776	557.99326217	559.80747018	561.79205976	562.81579248	603.66095555	604.97630183
2.1389567003e+00	6.8085106383e-01	3.218670441355e-04	3.959058579289e-04	7.009374337841e-04	7.175816017923e-04	7.759396856057e-04	1.269400570006e-03	1.357469569273e-03	1.393638406874e-03	1.546268195630e-03	1.556619551379e-03	2.122115303984e-03	2.340793714535e-03	4.731632842815e-03	4.733561733149e-03	4.739967657798e-03	4.741574230723e-03	4.878724892683e-03	5.081165145464e-03	5.084799783653e-03	5.101375699434e-03	5.119396282817e-03	5.128230114059e-03	5.501062676374e-03	5.512974210280e-03	35.32082543	43.44564611	76.91899244	78.74547876	85.14953823	139.30061108	148.96506665	152.93413780	169.68332111	170.81925111	232.87523703	256.87241880	519.23668696	519.44835821	520.15132719	520.32762819	535.37817367	557.59342360	557.99227904	559.81127554	561.78880599	562.75820692	603.67185150	604.97899126
2.1428886060e+00	6.8210262829e-01	3.227909909406e-04	3.967014117728e-04	7.021344212412e-04	7.168844726871e-04	7.752419217647e-04	1.268385077043e-03	1.357929290222e-03	1.394049317843e-03	1.545999511696e-03	1.556396137565e-03	2.122664150837e-03	2.340491187976e-03	4.731642858417e-03	4.733558259758e-03	4.739975350072e-03	4.741577123889e-03	4.879119744668e-03	5.081167506664e-03	5.084790820526e-03	5.101410316055e-03	5.119366594748e-03	5.127705362590e-03	5.501161568965e-03	5.512998640950e-03	35.42221687	43.53294806	77.05034663	78.66897769	85.07296750	139.18917361	149.01551519	152.97923007	169.65383646	170.79473427	232.93546601	256.83922035	519.23778605	519.44797705	520.15217131	520.32794567	535.42150367	557.59368271	557.99129545	559.81507428	561.78554810	562.70062210	603.68270371	604.98167222
2.1468205117e+00	6.8335419274e-01	3.237136466888e-04	3.974967142292e-04	7.033312126760e-04	7.161871360272e-04	7.745439640448e-04	1.267369163165e-03	1.358388706145e-03	1.394459890702e-03	1.545730383395e-03	1.556172329194e-03	2.123212547343e-03	2.340188139244e-03	4.731652812034e-03	4.733554798445e-03	4.739983034912e-03	4.741579992217e-03	4.879515196631e-03	5.081169897623e-03	5.084781853272e-03	5.101444867524e-03	5.119336869282e-03	5.127180623745e-03	5.501260063425e-03	5.513022993800e-03	35.52346664	43.62022241	77.18167931	78.59245383	84.99637549	139.07768994	149.06593026	153.02428523	169.62430304	170.77017414	232.99564557	256.80596459	519.23887833	519.44759721	520.15301463	520.32826044	535.46489951	557.59394509	557.99031141	559.81886586	561.78228611	562.64303867	603.69351223	604.98434463
2.1507524174e+00	6.8460575720e-01	3.246350223437e-04	3.982917661358e-04	7.045278066695e-04	7.154895916096e-04	7.738458125439e-04	1.266352828440e-03	1.358847816778e-03	1.394870125322e-03	1.545460810975e-03	1.555948126349e-03	2.123760493395e-03	2.339884568497e-03	4.731662704000e-03	4.733551349173e-03	4.739990712235e-03	4.741582835687e-03	4.879911247193e-03	5.081172318282e-03	5.084772881952e-03	5.101479348617e-03	5.119307106507e-03	5.126655903806e-03	5.501358160266e-03	5.513047268217e-03	35.62457593	43.70746927	77.31299033	78.51590718	84.91976222	138.96616010	149.11631183	153.06930328	169.59472089	170.74557073	233.05577570	256.77265155	519.23996385	519.44721870	520.15385712	520.32857247	535.50836103	557.59421072	557.98932692	559.82264972	561.77902002	562.58545731	603.70427711	604.98700844
2.1546843231e+00	6.8585732165e-01	3.255551287260e-04	3.990865683216e-04	7.057242018125e-04	7.147918392302e-04	7.731474673596e-04	1.265336072936e-03	1.359306621856e-03	1.395280021568e-03	1.545190794683e-03	1.555723529113e-03	2.124307988891e-03	2.339580475891e-03	4.731672534649e-03	4.733547911904e-03	4.739998381957e-03	4.741585654276e-03	4.880307894976e-03	5.081174768584e-03	5.084763906628e-03	5.101513753644e-03	5.119277306511e-03	5.126131209522e-03	5.501455860005e-03	5.513071463586e-03	35.72554593	43.79468873	77.44427952	78.43933771	84.84312769	138.85458408	149.16665987	153.11428419	169.56509002	170.72092403	233.11585638	256.73928125	519.24104264	519.44684150	520.15469877	520.32888178	535.55188810	557.59447961	557.98834199	559.82642524	561.77574985	562.52787877	603.71499842	604.98966358
